data_year,hid,pid,weight,pip_care_prob,rec_pip_care,rec_dla_care,scotland
2021,15939,120211593901,813,0.5441618756474913,true,false,true
2021,16207,120211620702,2040,0.5441618756474913,true,false,true
2020,128,120200012802,729,0.5470380166800506,true,false,true
2020,984,120200098402,1395,0.5470380166800506,true,false,true
2020,2240,120200224002,4500,0.5470380166800506,true,false,true
2020,2657,120200265701,5020,0.5470380166800506,true,false,true
2020,2914,120200291401,787,0.5470380166800506,true,false,true
2020,3553,120200355301,3906,0.5470380166800506,true,false,true
2020,3770,120200377001,1663,0.5470380166800506,true,false,true
2020,4659,120200465901,4114,0.5470380166800506,true,false,true
2020,4771,120200477101,1087,0.5470380166800506,true,false,true
2020,5887,120200588701,3704,0.5470380166800506,true,false,true
2020,8360,120200836001,2256,0.5470380166800506,true,false,true
2020,9059,120200905901,2226,0.5470380166800506,true,false,true
2021,1326,120210132601,830,0.5477407386676969,true,false,true
2021,1797,120210179701,1055,0.5477407386676969,true,false,true
2021,7614,120210761401,717,0.5477407386676969,true,false,true
2021,7640,120210764001,1280,0.5477407386676969,true,false,true
2020,5733,120200573301,2177,0.5506137886833966,true,false,true
2020,8601,120200860101,976,0.5506137886833966,true,false,true
2018,646,120180064601,678,0.560887725368732,true,false,true
2018,802,120180080201,746,0.560887725368732,true,false,true
2018,2447,120180244701,713,0.560887725368732,true,false,true
2018,4041,120180404101,663,0.560887725368732,true,false,true
2018,4162,120180416203,900,0.560887725368732,true,false,true
2018,4816,120180481602,733,0.560887725368732,true,false,true
2018,5335,120180533502,1426,0.560887725368732,true,false,true
2018,5922,120180592201,743,0.560887725368732,true,false,true
2018,6671,120180667101,934,0.560887725368732,true,false,true
2018,6671,120180667103,934,0.560887725368732,true,false,true
2018,7171,120180717101,774,0.560887725368732,true,false,true
2018,7903,120180790303,1494,0.560887725368732,true,false,true
2018,8575,120180857501,683,0.560887725368732,true,false,true
2018,10325,120181032501,735,0.560887725368732,true,false,true
2018,11031,120181103101,722,0.560887725368732,true,false,true
2018,11606,120181160602,1095,0.560887725368732,true,false,true
2018,12052,120181205202,723,0.560887725368732,true,false,true
2018,13292,120181329201,746,0.560887725368732,true,false,true
2018,14507,120181450701,738,0.560887725368732,true,false,true
2018,15128,120181512801,713,0.560887725368732,true,false,true
2018,15196,120181519601,743,0.560887725368732,true,false,true
2018,15489,120181548901,689,0.560887725368732,true,false,true
2018,16711,120181671101,684,0.560887725368732,true,false,true
2018,17276,120181727601,825,0.560887725368732,true,false,true
2018,17377,120181737701,917,0.560887725368732,true,false,true
2018,17663,120181766301,777,0.560887725368732,true,false,true
2018,18672,120181867201,968,0.560887725368732,true,false,true
2019,1056,120190105601,609,0.5943668871959699,true,false,true
2019,1079,120190107901,1603,0.5943668871959699,true,false,true
2019,1320,120190132001,1555,0.5943668871959699,true,false,true
2019,2482,120190248201,700,0.5943668871959699,true,false,true
2019,4389,120190438901,1230,0.5943668871959699,true,false,true
2019,5731,120190573101,644,0.5943668871959699,true,false,true
2019,6289,120190628901,704,0.5943668871959699,true,false,true
2019,6698,120190669801,900,0.5943668871959699,true,false,true
2019,7999,120190799901,633,0.5943668871959699,true,false,true
2019,8081,120190808102,651,0.5943668871959699,true,false,true
2019,9643,120190964301,667,0.5943668871959699,true,false,true
2019,10023,120191002301,875,0.5943668871959699,true,false,true
2019,10123,120191012301,945,0.5943668871959699,true,false,true
2019,11446,120191144601,1038,0.5943668871959699,true,false,true
2019,11519,120191151901,676,0.5943668871959699,true,false,true
2019,11862,120191186201,766,0.5943668871959699,true,false,true
2019,12098,120191209802,1855,0.5943668871959699,true,false,true
2019,12178,120191217802,1081,0.5943668871959699,true,false,true
2019,12403,120191240301,633,0.5943668871959699,true,false,true
2019,12762,120191276201,1006,0.5943668871959699,true,false,true
2019,12793,120191279301,676,0.5943668871959699,true,false,true
2019,14101,120191410102,730,0.5943668871959699,true,false,true
2019,15173,120191517301,1316,0.5943668871959699,true,false,true
2019,15876,120191587602,911,0.5943668871959699,true,false,true
2019,15953,120191595301,639,0.5943668871959699,true,false,true
2019,16078,120191607801,626,0.5943668871959699,true,false,true
2019,17229,120191722901,633,0.5943668871959699,true,false,true
2019,17783,120191778302,911,0.5943668871959699,true,false,true
2021,3164,120210316401,1255,0.6469920931586156,true,false,true
2021,3687,120210368701,1661,0.6469920931586156,true,false,true
2021,5210,120210521001,811,0.6469920931586156,true,false,true
2021,6149,120210614902,1462,0.6469920931586156,true,false,true
2021,7217,120210721702,640,0.6469920931586156,true,false,true
2021,7985,120210798501,447,0.6469920931586156,true,false,true
2021,8949,120210894901,1036,0.6469920931586156,true,false,true
2021,10299,120211029901,1670,0.6469920931586156,true,false,true
2021,12190,120211219001,1230,0.6469920931586156,true,false,true
2021,15082,120211508201,1149,0.6469920931586156,true,false,true
2021,15812,120211581202,1502,0.6469920931586156,true,false,true
2021,16153,120211615301,1011,0.6469920931586156,true,false,true
2020,481,120200048102,1785,0.6496846496202537,true,false,true
2020,849,120200084902,798,0.6496846496202537,true,false,true
2020,1287,120200128701,1192,0.6496846496202537,true,false,true
2020,2863,120200286301,747,0.6496846496202537,true,false,true
2020,2886,120200288601,5500,0.6496846496202537,true,false,true
2020,3669,120200366902,1242,0.6496846496202537,true,false,true
2020,3987,120200398701,836,0.6496846496202537,true,false,true
2020,4709,120200470901,762,0.6496846496202537,true,true,true
2020,5782,120200578203,729,0.6496846496202537,true,false,true
2020,6439,120200643901,1255,0.6496846496202537,true,false,true
2020,6673,120200667302,817,0.6496846496202537,true,false,true
2020,6713,120200671301,1148,0.6496846496202537,true,false,true
2020,7516,120200751601,4168,0.6496846496202537,true,false,true
2020,8400,120200840001,994,0.6496846496202537,true,false,true
2020,9015,120200901501,5447,0.6496846496202537,true,false,true
2020,9395,120200939501,1513,0.6496846496202537,true,false,true
2020,9997,120200999701,4269,0.6496846496202537,true,false,true
