data_year,hid,pid,weight,pip_mob_prob,rec_pip_mob,rec_dla_care,scotland
2021,12072,120211207201,893,0.4488130430575264,true,false,true
2021,12507,120211250701,948,0.4488130430575264,true,false,true
2021,12540,120211254001,3455,0.4488130430575264,true,false,true
2021,12557,120211255701,1027,0.4488130430575264,true,false,true
2021,13800,120211380001,924,0.4488130430575264,true,false,true
2021,14954,120211495402,642,0.4488130430575264,true,false,true
2021,15153,120211515301,1728,0.4488130430575264,true,false,true
2021,15368,120211536801,604,0.4488130430575264,true,false,true
2021,16207,120211620702,2040,0.4488130430575264,true,false,true
2020,128,120200012802,729,0.46272398638292705,true,false,true
2020,984,120200098402,1395,0.46272398638292705,true,false,true
2020,2240,120200224002,4500,0.46272398638292705,true,false,true
2020,2657,120200265701,5020,0.46272398638292705,true,false,true
2020,2914,120200291401,787,0.46272398638292705,true,false,true
2020,3553,120200355301,3906,0.46272398638292705,true,false,true
2020,3770,120200377001,1663,0.46272398638292705,true,false,true
2020,4771,120200477101,1087,0.46272398638292705,true,false,true
2020,5887,120200588701,3704,0.46272398638292705,true,false,true
2020,8360,120200836001,2256,0.46272398638292705,true,false,true
2020,9059,120200905901,2226,0.46272398638292705,true,false,true
2019,1056,120190105601,609,0.47642884483403886,true,false,true
2019,1079,120190107901,1603,0.47642884483403886,true,false,true
2019,1320,120190132001,1555,0.47642884483403886,true,false,true
2019,2482,120190248201,700,0.47642884483403886,true,false,true
2019,5731,120190573101,644,0.47642884483403886,true,false,true
2019,6289,120190628901,704,0.47642884483403886,true,false,true
2019,7999,120190799901,633,0.47642884483403886,true,false,true
2019,9643,120190964301,667,0.47642884483403886,true,false,true
2019,10123,120191012301,945,0.47642884483403886,true,false,true
2019,11446,120191144601,1038,0.47642884483403886,true,false,true
2019,11862,120191186201,766,0.47642884483403886,true,false,true
2019,12178,120191217802,1081,0.47642884483403886,true,false,true
2019,12403,120191240301,633,0.47642884483403886,true,false,true
2019,12762,120191276201,1006,0.47642884483403886,true,false,true
2019,14101,120191410102,730,0.47642884483403886,true,false,true
2019,15173,120191517301,1316,0.47642884483403886,true,false,true
2019,15876,120191587602,911,0.47642884483403886,true,false,true
2019,15953,120191595301,639,0.47642884483403886,true,false,true
2019,16078,120191607801,626,0.47642884483403886,true,false,true
2019,17229,120191722901,633,0.47642884483403886,true,false,true
2019,17783,120191778302,911,0.47642884483403886,true,false,true
2021,1326,120210132601,830,0.4998267800590534,true,false,true
2021,1797,120210179701,1055,0.4998267800590534,true,false,true
2021,7614,120210761401,717,0.4998267800590534,true,false,true
2021,7640,120210764001,1280,0.4998267800590534,true,false,true
2020,5733,120200573301,2177,0.513821811124199,true,false,true
2020,8601,120200860101,976,0.513821811124199,true,false,true
2021,7217,120210721702,640,0.5417450063080733,true,false,true
2021,7985,120210798501,447,0.5417450063080733,true,false,true
2021,8949,120210894901,1036,0.5417450063080733,true,false,true
2021,10299,120211029901,1670,0.5417450063080733,true,false,true
2021,11331,120211133101,885,0.5417450063080733,true,false,true
2021,12190,120211219001,1230,0.5417450063080733,true,false,true
2021,12775,120211277501,1367,0.5417450063080733,true,false,true
2021,14634,120211463401,1606,0.5417450063080733,true,false,true
2021,15082,120211508201,1149,0.5417450063080733,true,false,true
2021,15812,120211581202,1502,0.5417450063080733,true,false,true
2021,16153,120211615301,1011,0.5417450063080733,true,false,true
2020,481,120200048102,1785,0.5556376809649916,true,false,true
2020,849,120200084902,798,0.5556376809649916,true,false,true
2020,1287,120200128701,1192,0.5556376809649916,true,false,true
2020,2863,120200286301,747,0.5556376809649916,true,false,true
2020,4709,120200470901,762,0.5556376809649916,true,true,true
2020,5782,120200578203,729,0.5556376809649916,true,false,true
2020,6439,120200643901,1255,0.5556376809649916,true,false,true
2020,6673,120200667302,817,0.5556376809649916,true,false,true
2020,7516,120200751601,4168,0.5556376809649916,true,false,true
2020,8400,120200840001,994,0.5556376809649916,true,false,true
2020,9395,120200939501,1513,0.5556376809649916,true,false,true
2020,9950,120200995002,823,0.5556376809649916,true,false,true
2020,9997,120200999701,4269,0.5556376809649916,true,false,true
2018,10061,120181006103,1107,0.6297813352700733,true,false,true
2021,14744,120211474401,1821,0.7249137774048579,true,false,true
