data_year,hid,pid,weight,aa_prob,rec_aa,scotland
2020,4802,120200480201,2235,0.2710067142143362,true,true
2021,1129,120210112902,1326,0.2710067142143362,true,true
2021,1472,120210147201,2109,0.2710067142143362,true,true
2021,3315,120210331502,2163,0.2710067142143362,true,true
2021,5410,120210541001,1056,0.2710067142143362,true,true
2021,5687,120210568701,1502,0.2710067142143362,true,true
2021,7921,120210792102,1340,0.2710067142143362,true,true
2021,8858,120210885801,908,0.2710067142143362,true,true
2021,14434,120211443401,1278,0.2710067142143362,true,true
2021,15514,120211551401,978,0.2710067142143362,true,true
2015,12508,120151250801,928,0.30147885195654023,true,true
2015,12568,120151256801,1178,0.30147885195654023,true,true
2016,5239,120160523902,854,0.30147885195654023,true,true
2016,5849,120160584901,939,0.30147885195654023,true,true
2017,3752,120170375201,893,0.30147885195654023,true,true
2017,16334,120171633402,787,0.30147885195654023,true,true
2018,2144,120180214402,1239,0.30147885195654023,true,true
2018,3918,120180391802,549,0.30147885195654023,true,true
2019,7505,120190750501,1323,0.30147885195654023,true,true
2019,16095,120191609502,627,0.30147885195654023,true,true
2019,17934,120191793401,705,0.30147885195654023,true,true
2019,18459,120191845902,687,0.30147885195654023,true,true
2019,18994,120191899402,685,0.30147885195654023,true,true
2020,1079,120200107901,840,0.30147885195654023,true,true
2020,4901,120200490101,1905,0.30147885195654023,true,true
2020,8662,120200866201,791,0.30147885195654023,true,true
2021,9798,120210979802,937,0.30147885195654023,true,true
2021,10870,120211087002,937,0.30147885195654023,true,true
2021,11712,120211171201,830,0.30147885195654023,true,true
2015,2921,120150292101,917,0.31593013394113156,true,true
2015,4902,120150490201,1050,0.31593013394113156,true,true
2016,8146,120160814601,1434,0.31593013394113156,true,true
2021,14203,120211420302,950,0.31593013394113156,true,true
2015,8545,120150854501,655,0.37906648850837243,true,true
2018,4739,120180473902,724,0.37906648850837243,true,true
2017,1115,120170111502,895,0.5102431322018953,true,true
2018,13062,120181306201,1111,0.5102431322018953,true,true
