wages,self_employment_income,odd_jobs,private_pensions,national_savings,bank_interest,stocks_shares,individual_savings_account,property,royalties,bonds_and_gilts,other_investment_income,other_income,alimony_and_child_support_received,private_sickness_scheme_benefits,accident_insurance_scheme_benefits,hospital_savings_scheme_benefits,unemployment_or_redundancy_insurance,permanent_health_insurance,any_other_sickness_insurance,critical_illness_cover,trade_union_sick_or_strike_pay,health_insurance,alimony_and_child_support_paid,trade_unions_etc,friendly_societies,work_expenses,avcs,other_deductions,loan_repayments,pension_contributions_employee,pension_contributions_employer,income_tax,national_insurance,local_taxes,social_fund_loan_repayment,student_loan_repayments,care_insurance,child_benefit,state_pension,bereavement_allowance,armed_forces_compensation_scheme,war_widows_pension,severe_disability_allowance,attendance_allowance,carers_allowance,industrial_injury_benefit,incapacity_benefit,personal_independence_payment_daily_living,personal_independence_payment_mobility,dla_self_care,dla_mobility,education_allowances,foster_care_payments,maternity_allowance,maternity_grant,funeral_grant,any_other_ni_or_state_benefit,friendly_society_benefits,government_training_allowances,contrib_jobseekers_allowance,guardians_allowance,widows_payment,winter_fuel_payments,working_tax_credit,child_tax_credit,non_contrib_employment_and_support_allowance,income_support,pension_credit,savings_credit,non_contrib_jobseekers_allowance,housing_benefit,free_school_meals,universal_credit,other_benefits,student_grants,student_loans,council_tax_benefit,contrib_employment_and_support_allowance,scottish_child_payment,scottish_carers_supplement,discresionary_housing_payment,scottish_disability_assistance_children_daily_living,scottish_disability_assistance_children_mobility,scottish_disability_assistance_older_people,scottish_disability_assistance_working_age_daily_living,scottish_disability_assistance_working_age_mobility,basic_income,employers_ni,scottish_income_tax,total_benefits,legacy_mtbs,means_tested_bens,non_means_tested_bens,sickness_illness,scottish_benefits,pension_relief_at_source,net_cost,id,data_year,sex,ethnic_group,is_child,age_band,employment_status,tenure,region,gross_decile,council,label
7.70685427614807e7,1.135512019836292e9,4.051199361768054e6,3.384256942470707e8,2.1309097633646103e6,2.3994562551405923e6,1.5510012131030347e7,1.1376923717735946e7,5.720265346365938e7,1.1055112892818628e6,178282.4461078461,6.227166862647082e6,2.5758572429932766e6,7.940914580546835e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212138.6578845865,0.0,4.8664866864868253e8,4.341455298686115e7,5.7436036732596025e7,315274.6773649389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20076085647087e6,0.0,0.0,8.688592726096962e6,6.373372747381946e6,2.1463950605278425e6,882226.6811203104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2071971807679364e6,0.0,0.0,0.0,0.0,0.0,0.0,5.0820710419428545e8,6.9606808356028665e6,4.8315933950698483e8,5.367056494466513e8,0.0,0.0,5.367056494466513e8,2.8498545252365865e7,1.2071971807679364e6,65217.94207187368,-5.092404480563203e7,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Part_time_Self_Employed - £p.a
5120.211076783266,76523.96464057096,6727.427730176702,25114.224909230867,16352.390791769894,24008.5617673259,10552.450595503968,23692.619095390666,9403.347939709638,1260.7276402474233,694.2162822708449,24293.147084775675,508.4891947483401,1363.339148020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.50972977848967,0.0,87386.9502567207,35389.534595970086,41384.91938347983,307.17972369623385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.464089818358,0.0,0.0,2190.593790016955,2396.2169584023204,459.1022973408287,713.4107634320372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.464089818358,0.0,0.0,0.0,0.0,0.0,0.0,88853.71263199765,3114.60819920439,87386.9502567207,88853.71263199765,0.0,0.0,88853.71263199765,5876.111738294308,2608.464089818358,86.50972977848967,63825.39672604835,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Part_time_Self_Employed - counts
0.0,0.0,85679.91934067027,6.221800264223963e7,131639.23809642135,285951.04289077094,1.0272031133556064e6,1.0075604001009634e6,2.361931167398937e6,0.0,0.0,1.2659311528448872e6,248216.70305584927,1.1485547588458207e7,0.0,0.0,0.0,564318.0860645702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91188.9096229924,0.0,0.0,0.0,0.0,0.0,1.860630145864978e7,0.0,5.075755883310434e7,6.621698670669402e6,0.0,0.0,0.0,0.0,0.0,98094.65272718134,0.0,0.0,0.0,1.3513536198972858e7,0.0,0.0,1.0808985733744336e7,2.8221077978850733e6,4.560593521358938e6,1.3592238381473098e6,0.0,0.0,0.0,0.0,4.869945668298135e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773060191009339e6,0.0,0.0,0.0,0.0,0.0,0.0,5.801099816039407e8,0.0,1.8583708166608334e7,6.63745040220767e8,0.0,0.0,6.63745040220767e8,3.483750728111786e7,1.773060191009339e6,0.0,5.94381179929013e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Unemployed - £p.a
0.0,0.0,154.5086943346734,5484.275029999484,2482.9643404900507,13547.711888553025,1128.0583713342498,6512.636906971873,2059.180750919546,0.0,0.0,10569.671074907357,248.74862179841077,4723.633027240301,0.0,0.0,0.0,246.92079938067013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.56507218547455,0.0,0.0,0.0,0.0,0.0,17644.288988858694,0.0,59045.079827638605,10099.607806050153,0.0,0.0,0.0,0.0,0.0,256.2195785594691,0.0,0.0,0.0,3831.1585804004726,0.0,0.0,3307.1639579083726,1589.2769671292936,1606.5512606071302,1099.1335184017846,0.0,0.0,0.0,0.0,733.743458699305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.1585804004726,0.0,0.0,0.0,0.0,0.0,0.0,120926.78121522813,0.0,17644.288988858694,120926.78121522813,0.0,0.0,120926.78121522813,8278.264298409189,3831.1585804004726,0.0,119906.6419162209,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Unemployed - counts
1.3831421041874304e8,6.508813857813344e7,2.0309924117315193e6,6.681235136026329e9,2.176568103509832e7,3.1942658855433248e7,1.7508690281803772e8,1.0622033117519927e8,9.481025452674729e7,3.094621764849265e6,3.158078936886948e6,1.5312971416637528e8,1.956170961635898e7,1.2618173542776437e7,4.853277344614826e6,0.0,0.0,0.0,0.0,863001.598201366,0.0,0.0,0.0,0.0,0.0,0.0,2396.2780507136704,0.0,0.0,0.0,0.0,0.0,1.896852606260027e9,265722.4173482703,7.818949813147432e8,1.6808538002114617e6,0.0,0.0,0.0,0.0,0.0,1.8733968999925796e7,2.379236965347474e7,6.251312501184602e6,4.857553623382083e8,1.656864854725406e8,0.0,0.0,2.3242488514940315e8,1.634411377968783e8,1.5630386617772296e8,1.2203787754287103e8,0.0,0.0,0.0,0.0,5.757444393908814e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1739099762942724e7,0.0,0.0,0.0,0.0,0.0,0.0,8.321831271554403e9,1.7519887922001433e7,1.8510445456989632e9,9.775572080888641e9,0.0,0.0,9.775572080888641e9,1.3536400267417517e9,2.1739099762942724e7,0.0,7.096558770896524e9,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Retired - £p.a
3255.6159799217426,3255.6159799217426,1369.7470471919496,627175.0014223595,160520.30894721896,294890.53786242055,101465.66303639617,256304.88992329442,20840.97987137671,2725.7706515282603,3094.955734089749,250103.05852656357,3838.968503402549,1056.3301906512634,1342.0784278781969,0.0,0.0,0.0,0.0,171.58207845347636,0.0,0.0,0.0,0.0,0.0,0.0,176.34809852282612,0.0,0.0,0.0,0.0,0.0,704732.8477617623,71.44927868366459,679603.9416785012,2247.329239225443,0.0,0.0,0.0,0.0,0.0,3172.9997729034985,4276.442973274802,1647.2654068746683,122880.08040408537,46972.9899804294,0.0,0.0,62982.1037726644,57964.07047424618,48109.93525391927,43670.5566166215,0.0,0.0,0.0,0.0,987.5524593502917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46972.9899804294,0.0,0.0,0.0,0.0,0.0,0.0,1.0113853617152486e6,3255.6159799217426,703479.8249065746,1.0113853617152486e6,0.0,0.0,1.0113853617152486e6,292219.8878661182,46972.9899804294,0.0,949609.0388585473,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Retired - counts
0.0,0.0,201923.59132567846,901546.9904827443,198656.14510246407,592449.5446865329,921057.1779603562,417799.49567145616,346410.96288728376,15972.387482871454,4426.362754026489,388940.43692953687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468813.51333563786,0.0,1.378309931366331e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861021537988715e6,0.0,0.0,904063.398728088,2.4035897759503825e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244177.62716094765,0.0,0.0,0.0,0.0,0.0,0.0,4.1662147363615316e8,0.0,468813.51333563786,4.220343259759813e8,0.0,0.0,4.220343259759813e8,5.412852339828134e6,244177.62716094765,0.0,4.0778241314898235e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Student - £p.a
0.0,0.0,2012.37638818524,1121.017378711079,1379.5915611851387,22507.329978597943,1289.2231318723318,3751.503128571337,531.5647318635652,342.7790064426349,44.84069514844316,8253.53910801322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909.035184062002,0.0,13153.203504822031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.6093931740442,0.0,0.0,266.6508373063536,769.7397543200499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.6093931740442,0.0,0.0,0.0,0.0,0.0,0.0,86857.21509389818,0.0,6909.035184062002,86857.21509389818,0.0,0.0,86857.21509389818,1510.39559580379,527.6093931740442,0.0,86857.21509389818,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Student - counts
0.0,0.0,0.0,2.659564725035501e7,163271.86806675605,890553.9120428496,341250.63308542885,1.7273825626776712e6,2.296600604032295e6,0.0,6804.2902730762,534598.8338277262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236931.9820844017,0.0,0.0,0.0,0.0,0.0,7.235657008755944e6,0.0,2.009989397120706e7,3.3340477744467794e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7227872921459742e7,0.0,0.0,7.399843576722826e6,3.634970929085834e6,8.572442454801764e6,2.975024504316533e6,0.0,16723.919415293196,0.0,2.0075293375833955e7,1.567798279979623e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260404323712825e6,0.0,0.0,0.0,0.0,0.0,0.0,2.8635874262965655e8,0.0,7.235657008755944e6,3.6419930143480164e8,0.0,0.0,3.6419930143480164e8,4.207055871009953e7,2.260404323712825e6,0.0,3.3686375045483863e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Looking_after_family_or_home - £p.a
0.0,0.0,0.0,2712.13978185181,1796.1359878158962,9516.222114258811,1763.6661699341394,5280.067368179928,1051.9626108321702,0.0,128.4853075694819,6970.113675969935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.3952167398151,0.0,0.0,0.0,0.0,0.0,8240.500246729564,0.0,20953.51792291327,3202.7427373213327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.192575006104,0.0,0.0,2071.872622550565,1656.6677309372853,1975.1777958985174,1405.6439849751537,0.0,151.57059196400456,0.0,769.4842087930879,300.46784284345955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.192575006104,0.0,0.0,0.0,0.0,0.0,0.0,58886.24882337815,0.0,8240.500246729564,58886.24882337815,0.0,0.0,58886.24882337815,6989.293758786433,4884.192575006104,0.0,58423.662086879805,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Looking_after_family_or_home - counts
0.0,0.0,9073.43233673912,1.8973991464931145e8,304807.3266880611,1.2756063171857106e6,4.86155337807034e6,1.8712796266018823e6,1.263237826006197e6,821.4284077568778,0.0,5.668431714582963e6,2.950671239921796e6,4.551990946790429e6,1.1764761112611897e6,484995.54723267374,0.0,0.0,4.408555037283081e6,1.753218729283955e6,2.396460443014197e7,0.0,0.0,0.0,0.0,0.0,9724.49232560067,0.0,0.0,0.0,0.0,0.0,6.122414916120363e7,0.0,1.4806347898046374e8,1.901558575830759e7,0.0,0.0,0.0,0.0,0.0,4.374437744226595e6,1.692138718057794e6,2.055407186640273e7,1.2471676980122756e6,8.823398343075465e7,0.0,0.0,5.410285363535016e8,2.737659018685756e8,1.72851091594923e8,1.2052724769412659e8,0.0,0.0,0.0,2.391807563913709e6,4.355257934836839e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15768486657948e7,0.0,0.0,0.0,0.0,0.0,0.0,1.492391075930856e9,0.0,6.062707071645202e7,2.7741868884775133e9,0.0,0.0,2.7741868884775133e9,1.229784849172091e9,1.15768486657948e7,0.0,2.5648992603358464e9,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Permanently_sick_or_disabled - £p.a
0.0,0.0,44.84069514844316,31046.305428912034,5760.914565038674,26323.17626599208,2588.888619103211,11259.962152393335,463.84582724503275,270.5089008042696,0.0,14304.970465381437,329.5188825813454,4397.11871908297,52.472000727024735,189.69220582093428,0.0,0.0,163.46978654870597,414.68388089776084,272.2682772757312,0.0,0.0,0.0,0.0,0.0,170.0762278536198,0.0,0.0,0.0,0.0,0.0,47318.04003679019,0.0,174604.83586283185,25095.51315555725,0.0,0.0,0.0,0.0,0.0,919.5526637878863,658.9590996019206,4726.075927116114,266.76242685067496,25014.798327127915,0.0,0.0,141704.96033565153,112224.72146349211,53340.62919982519,48813.81868299938,0.0,0.0,0.0,91.67777110141527,674.3167327328631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25014.798327127915,0.0,0.0,0.0,0.0,0.0,0.0,300927.75575049536,0.0,46584.62395666122,300927.75575049536,0.0,0.0,300927.75575049536,221678.76869605976,25014.798327127915,0.0,299568.2690209342,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Permanently_sick_or_disabled - counts
0.0,0.0,0.0,1.3667288133770986e7,0.0,126500.58052938628,0.0,965457.4264353712,784118.6684858843,0.0,0.0,16438.397749769647,0.0,310813.8744015987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9612333680347167e6,0.0,6.025085339028708e6,435843.5136949969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3514928556837616e6,0.0,0.0,6.367582961672943e6,2.4636439753577444e6,1.1475610102496285e6,1.2098215242920294e6,0.0,0.0,0.0,0.0,1.8319923166003406e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439736.7554553749,0.0,0.0,0.0,0.0,0.0,0.0,5.552870775282288e7,0.0,3.9612333680347167e6,8.882847000153777e7,0.0,0.0,8.882847000153777e7,1.497983908271148e7,439736.7554553749,0.0,7.884215129447435e7,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Temporarily_sick_or_injured - £p.a
0.0,0.0,0.0,843.2727508534481,0.0,1285.8992258759129,0.0,572.7717258546887,348.1064912841455,0.0,0.0,582.210261792926,0.0,577.8748582046286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.239136863907,0.0,6583.429808505413,1068.1513010362958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.1658501628672,0.0,0.0,1564.0707816933152,952.3715292100562,366.5492617726397,681.2410707461305,0.0,0.0,0.0,0.0,319.1822840197221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.1658501628672,0.0,0.0,0.0,0.0,0.0,0.0,11143.852578882765,0.0,2064.239136863907,11143.852578882765,0.0,0.0,11143.852578882765,3195.4777026023125,950.1658501628672,0.0,10761.325341034695,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Temporarily_sick_or_injured - counts
0.0,0.0,219517.87659862184,1.568834535459361e8,736852.6874725708,1.2582831071388968e6,2.3929729965613703e6,2.784625438781664e6,1.3496816834056295e7,0.0,88339.42344807852,9.441824225661162e6,4.291793858152773e6,4.958442264847118e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672063539175811e7,0.0,6.233045802142565e7,5.840345071480273e6,0.0,0.0,0.0,0.0,0.0,956190.6003336414,0.0,1.6566485213499018e6,3.7947205745469113e6,1.2893564013999958e8,0.0,0.0,3.448530049274234e7,1.3180435788788669e7,2.4427131182075903e7,1.2555417505111372e7,0.0,59763.8769901676,0.0,9.9960415629159e6,1.2067988824426815e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6917159755113937e7,0.0,0.0,0.0,0.0,0.0,0.0,7.194129977637837e8,0.0,4.53871581774576e7,9.784454365881789e8,0.0,0.0,9.784454365881789e8,2.3595245395972863e8,1.6917159755113937e7,0.0,8.693943431749951e8,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Other_Inactive - £p.a
0.0,0.0,588.8523323992927,16074.70839941665,9195.812559109261,20109.16168101522,3152.3336827905273,11008.738084283636,2866.5232601917824,0.0,87.27455777975202,15664.105216802087,679.2071279156299,1928.406329998631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32890.33241668968,0.0,60424.51229670891,7966.45769983204,0.0,0.0,0.0,0.0,0.0,494.2287907911128,0.0,388.84991068283426,1045.1571690639505,36553.93205512951,0.0,0.0,9523.54487362835,6032.275750187717,7070.311429151403,6929.29028844774,0.0,528.9421997810405,0.0,383.147383657283,265.5772577671075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36553.93205512951,0.0,0.0,0.0,0.0,0.0,0.0,141629.5459787964,0.0,32890.33241668968,141629.5459787964,0.0,0.0,141629.5459787964,49448.51719869602,36553.93205512951,0.0,139909.47598507637,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Other_Inactive - counts
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Missing_Tenure_Type - £p.a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Missing_Tenure_Type - counts
3.3198101923527637e9,1.6000917083181226e8,1.7886808201865503e6,2.5706337157379436e8,353890.4993374647,1.7972715884298119e6,4.641533549240183e6,2.1403645141955237e6,45816.91172792374,29425.258721142018,0.0,1.7037696488555606e7,9.134468125031162e6,1.7622961313737493e7,0.0,0.0,0.0,0.0,0.0,0.0,2.1972919733322237e7,580384.2763109965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432729572882547e6,625503.1172161308,9.466114742821437e8,2.0998320978774184e8,2.541524857342458e8,1.2546926156911395e7,0.0,0.0,0.0,0.0,0.0,5.210504644517035e6,1.0548715065778522e6,7.674413674108542e6,7.379770340654409e7,9.166600259743457e7,0.0,0.0,2.372861852955828e8,1.3150001950381891e8,1.0247378990442935e8,7.266930144676718e7,0.0,16723.919415293196,0.0,1.1799209577889595e7,4.131089815122169e7,0.0,0.0,837773.4849378605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8288071381769795e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2027150975243878e7,0.0,0.0,0.0,0.0,0.0,0.0,3.1399754805333147e9,2.821999085714702e8,9.45161687246386e8,3.9475881000035734e9,0.0,1.8288071381769795e7,3.929300028621804e9,7.290945668039293e8,1.2027150975243878e7,940194.7029083081,2.534960540793626e9,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Council_Rented - £p.a
178893.8001241642,10017.17503439447,2669.7718055678743,58139.74710639326,6226.127331120857,54615.203560202215,2979.98234582958,20090.74104732075,110.19622941163821,293.3618590640121,0.0,167217.087584112,4795.97810633716,9622.189652803605,0.0,0.0,0.0,0.0,0.0,0.0,70.18500485204456,695.1899271350061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.3799365314558,253.74180753170995,257186.64099309914,144634.95044204092,316679.9015069215,17367.691819559368,0.0,0.0,0.0,0.0,0.0,1418.8997433258605,330.00239341281474,2009.0809432937417,18450.66728987154,25987.793809947878,0.0,0.0,63626.34120067353,50258.13599452524,32648.933694234813,29134.322479157127,0.0,151.57059196400456,0.0,452.2626532250632,707.7836029827506,0.0,0.0,345.2879906715844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33829.1724752937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25987.793809947878,0.0,0.0,0.0,0.0,0.0,0.0,616732.1840809209,137244.6138029165,257186.64099309914,616732.1840809209,0.0,33829.1724752937,616732.1840809209,145325.31274504028,25987.793809947878,4018.3799365314558,506879.7961676057,1,0,Missing_Sex,Missing_Ethnic_Group,false,0,Missing_ILO_Employment,Missing_Tenure_Type,Missing_Standard_Region,0,No_Council,Council_Rented - counts
